date,ccaa,pcr,pcr_ia_14
2021-02-11,C. La Mancha,163443,577.02
2021-02-11,C. León,199825,719.76
2021-02-11,Cataluña,541127,375.25
2021-02-11,Ceuta,4295,503.67
2021-02-11,C. Valenciana,358577,777.07
2021-02-11,Extremadura,67903,372.57
2021-02-11,Galicia,106172,497.31
2021-02-11,Madrid,556448,669.82
2021-02-11,Melilla,6537,742.31
2021-02-11,Murcia,103940,413.95
2021-02-11,Navarra,50226,362.42
2021-02-11,País Vasco,143907,477.95
2021-02-11,La Rioja,27023,645.52
2021-02-12,Andalucía,455484,587.73
2021-02-12,Aragón,103252,483.44
2021-02-12,Asturias,40956,485.33
2021-02-12,Baleares,54731,228.46
2021-02-12,Canarias,38170,143.17
2021-02-12,Cantabria,23695,256.94
2021-02-12,C. La Mancha,163937,504.56
2021-02-12,C. León,200451,655.21
2021-02-12,Cataluña,543304,344.84
2021-02-12,Ceuta,4324,496.6
2021-02-12,C. Valenciana,360966,690.66
2021-02-12,Extremadura,68061,324.06
2021-02-12,Galicia,106820,462.09
2021-02-12,Madrid,559191,625.85
2021-02-12,Melilla,6581,707.62
2021-02-12,Murcia,104142,364.01
2021-02-12,Navarra,50329,338.88
2021-02-12,País Vasco,144557,457.97
2021-02-12,La Rioja,27084,573.87
2021-02-13,Andalucía,NA,NA
2021-02-13,Aragón,NA,NA
2021-02-13,Asturias,NA,NA
2021-02-13,Baleares,NA,NA
2021-02-13,Canarias,NA,NA
2021-02-13,Cantabria,NA,NA
2021-02-13,C. La Mancha,NA,NA
2021-02-13,C. León,NA,NA
2021-02-13,Cataluña,NA,NA
2021-02-13,Ceuta,NA,NA
2021-02-13,C. Valenciana,NA,NA
2021-02-13,Extremadura,NA,NA
2021-02-13,Galicia,NA,NA
2021-02-13,Madrid,NA,NA
2021-02-13,Melilla,NA,NA
2021-02-13,Murcia,NA,NA
2021-02-13,Navarra,NA,NA
2021-02-13,País Vasco,NA,NA
2021-02-13,La Rioja,NA,NA
2021-02-14,Andalucía,NA,NA
2021-02-14,Aragón,NA,NA
2021-02-14,Asturias,NA,NA
2021-02-14,Baleares,NA,NA
2021-02-14,Canarias,NA,NA
2021-02-14,Cantabria,NA,NA
2021-02-14,C. La Mancha,NA,NA
2021-02-14,C. León,NA,NA
2021-02-14,Cataluña,NA,NA
2021-02-14,Ceuta,NA,NA
2021-02-14,C. Valenciana,NA,NA
2021-02-14,Extremadura,NA,NA
2021-02-14,Galicia,NA,NA
2021-02-14,Madrid,NA,NA
2021-02-14,Melilla,NA,NA
2021-02-14,Murcia,NA,NA
2021-02-14,Navarra,NA,NA
2021-02-14,País Vasco,NA,NA
2021-02-14,La Rioja,NA,NA
2021-02-15,Andalucía,461623,498.37
2021-02-15,Aragón,104237,433.57
2021-02-15,Asturias,41495,416.41
2021-02-15,Baleares,55092,186.52
2021-02-15,Canarias,38668,132.72
2021-02-15,Cantabria,23884,222.69
2021-02-15,C. La Mancha,165110,399.09
2021-02-15,C. León,201669,508.35
2021-02-15,Cataluña,550114,325.45
2021-02-15,Ceuta,4391,476.54
2021-02-15,C. Valenciana,364945,505.68
2021-02-15,Extremadura,68295,241.08
2021-02-15,Galicia,108132,374
2021-02-15,Madrid,563644,559.37
2021-02-15,Melilla,6646,616.28
2021-02-15,Murcia,104655,287.24
2021-02-15,Navarra,50526,279.88
2021-02-15,País Vasco,145970,406.38
2021-02-15,La Rioja,27190,404.99
2021-02-16,Andalucía,462624,454.37
2021-02-16,Aragón,104499,416.66
2021-02-16,Asturias,41627,382.48
2021-02-16,Baleares,55220,168.86
2021-02-16,Canarias,38794,127.29
2021-02-16,Cantabria,23986,215.98
2021-02-16,C. La Mancha,165487,367.12
2021-02-16,C. León,202154,464.84
2021-02-16,Cataluña,551943,291.71
2021-02-16,Ceuta,4413,449.41
2021-02-16,C. Valenciana,367008,470.71
2021-02-16,Extremadura,68411,211.57
2021-02-16,Galicia,108487,346.99
2021-02-16,Madrid,565986,529.02
2021-02-16,Melilla,6676,588.53
2021-02-16,Murcia,104801,260.86
2021-02-16,Navarra,50584,257.56
2021-02-16,País Vasco,146423,392.61
2021-02-16,La Rioja,27220,379.42
2021-02-17,Andalucía,464449,414.16
2021-02-17,Aragón,104768,384.45
2021-02-17,Asturias,41789,354.42
2021-02-17,Baleares,55349,152.85
2021-02-17,Canarias,38967,125.85
2021-02-17,Cantabria,24057,203.07
2021-02-17,C. La Mancha,165833,314.29
2021-02-17,C. León,202645,419.91
2021-02-17,Cataluña,553889,265.36
2021-02-17,Ceuta,4449,443.52
2021-02-17,C. Valenciana,368550,406.21
2021-02-17,Extremadura,68513,183.1
2021-02-17,Galicia,108849,317.13
2021-02-17,Madrid,568572,489.87
2021-02-17,Melilla,6697,550.37
2021-02-17,Murcia,104994,227.46
2021-02-17,Navarra,50648,239.52
2021-02-17,País Vasco,146906,373.59
2021-02-17,La Rioja,27248,293.88
2021-02-18,Andalucía,466308,375.01
2021-02-18,Aragón,105017,357.54
2021-02-18,Asturias,41983,334.67
2021-02-18,Baleares,55467,142.33
2021-02-18,Canarias,39081,118.42
2021-02-18,Cantabria,24109,192.57
2021-02-18,C. La Mancha,166411,275.47
2021-02-18,C. León,203135,375.9
2021-02-18,Cataluña,558047,263.03
2021-02-18,Ceuta,4467,415.21
2021-02-18,C. Valenciana,371599,344.34
2021-02-18,Extremadura,68609,159.69
2021-02-18,Galicia,109168,286.2
2021-02-18,Madrid,570874,456.76
2021-02-18,Melilla,6732,527.25
2021-02-18,Murcia,105196,207.44
2021-02-18,Navarra,50727,214.61
2021-02-18,País Vasco,147463,356.56
2021-02-18,La Rioja,27294,245.58
2021-02-19,Andalucía,468648,343.75
2021-02-19,Aragón,105207,326.01
2021-02-19,Asturias,42168,311.01
2021-02-19,Baleares,55559,136.76
2021-02-19,Canarias,39249,116.05
2021-02-19,Cantabria,24183,181.9
2021-02-19,C. La Mancha,166631,239.91
2021-02-19,C. León,203549,336.52
2021-02-19,Cataluña,560565,251.86
2021-02-19,Ceuta,4475,398.69
2021-02-19,C. Valenciana,373369,295.44
2021-02-19,Extremadura,68702,140.58
2021-02-19,Galicia,109544,263.53
2021-02-19,Madrid,573169,427.08
2021-02-19,Melilla,6751,490.25
2021-02-19,Murcia,105298,183.55
2021-02-19,Navarra,50793,189.85
2021-02-19,País Vasco,147956,340.48
2021-02-19,La Rioja,27306,208.65
2021-02-20,Andalucía,NA,NA
2021-02-20,Aragón,NA,NA
2021-02-20,Asturias,NA,NA
2021-02-20,Baleares,NA,NA
2021-02-20,Canarias,NA,NA
2021-02-20,Cantabria,NA,NA
2021-02-20,C. La Mancha,NA,NA
2021-02-20,C. León,NA,NA
2021-02-20,Cataluña,NA,NA
2021-02-20,Ceuta,NA,NA
2021-02-20,C. Valenciana,NA,NA
2021-02-20,Extremadura,NA,NA
2021-02-20,Galicia,NA,NA
2021-02-20,Madrid,NA,NA
2021-02-20,Melilla,NA,NA
2021-02-20,Murcia,NA,NA
2021-02-20,Navarra,NA,NA
2021-02-20,País Vasco,NA,NA
2021-02-20,La Rioja,NA,NA
2021-02-21,Andalucía,NA,NA
2021-02-21,Aragón,NA,NA
2021-02-21,Asturias,NA,NA
2021-02-21,Baleares,NA,NA
2021-02-21,Canarias,NA,NA
2021-02-21,Cantabria,NA,NA
2021-02-21,C. La Mancha,NA,NA
2021-02-21,C. León,NA,NA
2021-02-21,Cataluña,NA,NA
2021-02-21,Ceuta,NA,NA
2021-02-21,C. Valenciana,NA,NA
2021-02-21,Extremadura,NA,NA
2021-02-21,Galicia,NA,NA
2021-02-21,Madrid,NA,NA
2021-02-21,Melilla,NA,NA
2021-02-21,Murcia,NA,NA
2021-02-21,Navarra,NA,NA
2021-02-21,País Vasco,NA,NA
2021-02-21,La Rioja,NA,NA
2021-02-22,Andalucía,472186,281.52
2021-02-22,Aragón,105708,279.77
2021-02-22,Asturias,42590,261.15
2021-02-22,Baleares,55751,118.49
2021-02-22,Canarias,39693,108.94
2021-02-22,Cantabria,24353,174.68
2021-02-22,C. La Mancha,167278,186.78
2021-02-22,C. León,204293,272.84
2021-02-22,Cataluña,566542,242.98
2021-02-22,Ceuta,4505,349.15
2021-02-22,C. Valenciana,375358,224.01
2021-02-22,Extremadura,68823,111.27
2021-02-22,Galicia,110424,216.56
2021-02-22,Madrid,576700,383.41
2021-02-22,Melilla,6812,435.9
2021-02-22,Murcia,105604,151.68
2021-02-22,Navarra,50970,164.17
2021-02-22,País Vasco,149026,297.22
2021-02-22,La Rioja,27355,146.78
2021-02-23,Andalucía,472983,261.12
2021-02-23,Aragón,105887,271.05
2021-02-23,Asturias,42717,250.98
2021-02-23,Baleares,55802,110.14
2021-02-23,Canarias,39884,110.24
2021-02-23,Cantabria,24416,168.65
2021-02-23,C. La Mancha,167487,164.5
2021-02-23,C. León,204643,252.01
2021-02-23,Cataluña,568572,227.58
2021-02-23,Ceuta,4522,331.46
2021-02-23,C. Valenciana,376187,202.77
2021-02-23,Extremadura,68884,96.09
2021-02-23,Galicia,110608,201.74
2021-02-23,Madrid,578371,362.53
2021-02-23,Melilla,6843,434.75
2021-02-23,Murcia,105773,140.5
2021-02-23,Navarra,51035,151.94
2021-02-23,País Vasco,149446,287.67
2021-02-23,La Rioja,27372,138.26
2021-02-24,Andalucía,474331,237.13
2021-02-24,Aragón,106096,247.86
2021-02-24,Asturias,42889,239.73
2021-02-24,Baleares,55873,101.26
2021-02-24,Canarias,40104,111.5
2021-02-24,Cantabria,24472,161.94
2021-02-24,C. La Mancha,167785,146.84
2021-02-24,C. León,204996,233.54
2021-02-24,Cataluña,571430,217.09
2021-02-24,Ceuta,4540,311.41
2021-02-24,C. Valenciana,376718,176.71
2021-02-24,Extremadura,68901,87.1
2021-02-24,Galicia,110899,187.52
2021-02-24,Madrid,580443,339.03
2021-02-24,Melilla,6898,457.87
2021-02-24,Murcia,105884,127.12
2021-02-24,Navarra,51101,147.96
2021-02-24,País Vasco,149892,274.35
2021-02-24,La Rioja,27392,123.42
2021-02-25,Andalucía,475599,217
2021-02-25,Aragón,106279,230.5
2021-02-25,Asturias,43027,227.02
2021-02-25,Baleares,55934,97.18
2021-02-25,Canarias,40268,108.02
2021-02-25,Cantabria,24530,153.51
2021-02-25,C. La Mancha,168167,135.52
2021-02-25,C. León,205296,212.16
2021-02-25,Cataluña,574949,219.34
2021-02-25,Ceuta,4548,297.25
2021-02-25,C. Valenciana,377330,155.82
2021-02-25,Extremadura,68925,77.74
2021-02-25,Galicia,111196,171.4
2021-02-25,Madrid,582299,321.56
2021-02-25,Melilla,6920,431.28
2021-02-25,Murcia,106054,121.7
2021-02-25,Navarra,51188,145.67
2021-02-25,País Vasco,150299,263.66
2021-02-25,La Rioja,27404,113.95
2021-02-26,Andalucía,476822,198.43
2021-02-26,Aragón,106480,219.28
2021-02-26,Asturias,43179,217.15
2021-02-26,Baleares,55991,92.04
2021-02-26,Canarias,40477,106.16
2021-02-26,Cantabria,24574,150.75
2021-02-26,C. La Mancha,168561,119.59
2021-02-26,C. León,205587,197.29
2021-02-26,Cataluña,577701,215
2021-02-26,Ceuta,4562,279.56
2021-02-26,C. Valenciana,377866,138.58
2021-02-26,Extremadura,68952,69.4
2021-02-26,Galicia,111461,160.7
2021-02-26,Madrid,583862,305.7
2021-02-26,Melilla,6938,398.9
2021-02-26,Murcia,106200,115.27
2021-02-26,Navarra,51244,138.64
2021-02-26,País Vasco,150674,252.29
2021-02-26,La Rioja,27422,103.54
2021-02-27,Andalucía,NA,NA
2021-02-27,Aragón,NA,NA
2021-02-27,Asturias,NA,NA
2021-02-27,Baleares,NA,NA
2021-02-27,Canarias,NA,NA
2021-02-27,Cantabria,NA,NA
2021-02-27,C. La Mancha,NA,NA
2021-02-27,C. León,NA,NA
2021-02-27,Cataluña,NA,NA
2021-02-27,Ceuta,NA,NA
2021-02-27,C. Valenciana,NA,NA
2021-02-27,Extremadura,NA,NA
2021-02-27,Galicia,NA,NA
2021-02-27,Madrid,NA,NA
2021-02-27,Melilla,NA,NA
2021-02-27,Murcia,NA,NA
2021-02-27,Navarra,NA,NA
2021-02-27,País Vasco,NA,NA
2021-02-27,La Rioja,NA,NA
2021-02-28,Andalucía,NA,NA
2021-02-28,Aragón,NA,NA
2021-02-28,Asturias,NA,NA
2021-02-28,Baleares,NA,NA
2021-02-28,Canarias,NA,NA
2021-02-28,Cantabria,NA,NA
2021-02-28,C. La Mancha,NA,NA
2021-02-28,C. León,NA,NA
2021-02-28,Cataluña,NA,NA
2021-02-28,Ceuta,NA,NA
2021-02-28,C. Valenciana,NA,NA
2021-02-28,Extremadura,NA,NA
2021-02-28,Galicia,NA,NA
2021-02-28,Madrid,NA,NA
2021-02-28,Melilla,NA,NA
2021-02-28,Murcia,NA,NA
2021-02-28,Navarra,NA,NA
2021-02-28,País Vasco,NA,NA
2021-02-28,La Rioja,NA,NA
2021-03-01,Andalucía,479489,175.56
2021-03-01,Aragón,106860,197.15
2021-03-01,Asturias,43540,198.18
2021-03-01,Baleares,56164,81.52
2021-03-01,Canarias,40887,103.28
2021-03-01,Cantabria,24699,139.74
2021-03-01,C. La Mancha,169170,103.65
2021-03-01,C. León,206184,171.07
2021-03-01,Cataluña,582073,207.9
2021-03-01,Ceuta,4616,264.22
2021-03-01,C. Valenciana,379103,111.98
2021-03-01,Extremadura,69043,56.01
2021-03-01,Galicia,112070,137.47
2021-03-01,Madrid,586913,284.58
2021-03-01,Melilla,6981,367.69
2021-03-01,Murcia,106388,98.27
2021-03-01,Navarra,51379,130.39
2021-03-01,País Vasco,151509,228.74
2021-03-01,La Rioja,27463,82.39
2021-03-02,Andalucía,479848,162.76
2021-03-02,Aragón,106998,191.09
2021-03-02,Asturias,43715,201.51
2021-03-02,Baleares,56196,74.38
2021-03-02,Canarias,41058,105.51
2021-03-02,Cantabria,24738,129.24
2021-03-02,C. La Mancha,169581,102.02
2021-03-02,C. León,206471,165.28
2021-03-02,Cataluña,503209,202.85
2021-03-02,Ceuta,4678,311.41
2021-03-02,C. Valenciana,379675,103.62
2021-03-02,Extremadura,69089,51.23
2021-03-02,Galicia,112184,127.88
2021-03-02,Madrid,588500,273.39
2021-03-02,Melilla,7016,380.4
2021-03-02,Murcia,106452,91.71
2021-03-02,Navarra,51439,130.08
2021-03-02,País Vasco,151857,225.79
2021-03-02,La Rioja,27480,77.34
2021-03-03,Andalucía,480334,144.39
2021-03-03,Aragón,107224,187.07
2021-03-03,Asturias,43866,199.94
2021-03-03,Baleares,56236,68.99
2021-03-03,Canarias,41250,106.76
2021-03-03,Cantabria,24786,125.46
2021-03-03,C. La Mancha,169814,95.73
2021-03-03,C. León,206650,155.07
2021-03-03,Cataluña,504832,199.28
2021-03-03,Ceuta,4693,286.63
2021-03-03,C. Valenciana,380091,91.35
2021-03-03,Extremadura,69150,50.58
2021-03-03,Galicia,112351,121.73
2021-03-03,Madrid,590216,261.32
2021-03-03,Melilla,7047,376.94
2021-03-03,Murcia,106579,86.82
2021-03-03,Navarra,51497,129.77
2021-03-03,País Vasco,152199,218.77
2021-03-03,La Rioja,27506,76.39
2021-03-04,Andalucía,481316,135.98
2021-03-04,Aragón,107398,181.92
2021-03-04,Asturias,44001,194.56
2021-03-04,Baleares,56286,64.47
2021-03-04,Canarias,41421,107.88
2021-03-04,Cantabria,24823,122.88
2021-03-04,C. La Mancha,170023,92.33
2021-03-04,C. León,206893,147.57
2021-03-04,Cataluña,506216,196.91
2021-03-04,Ceuta,4704,278.38
2021-03-04,C. Valenciana,380580,83.76
2021-03-04,Extremadura,69208,49.45
2021-03-04,Galicia,112535,114.35
2021-03-04,Madrid,591869,253.11
2021-03-04,Melilla,7070,379.25
2021-03-04,Murcia,106694,85.08
2021-03-04,Navarra,51562,127.63
2021-03-04,País Vasco,152230,198.12
2021-03-04,La Rioja,27529,71.34
2021-03-05,Andalucía,482590,131.99
2021-03-05,Aragón,107568,179.49
2021-03-05,Asturias,44159,191.53
2021-03-05,Baleares,56338,61.94
2021-03-05,Canarias,41635,109.78
2021-03-05,Cantabria,24866,117.54
2021-03-05,C. La Mancha,170153,87.91
2021-03-05,C. León,207098,139.28
2021-03-05,Cataluña,507482,191.36
2021-03-05,Ceuta,4723,291.35
2021-03-05,C. Valenciana,381068,79.32
2021-03-05,Extremadura,69246,45.8
2021-03-05,Galicia,112751,109.91
2021-03-05,Madrid,593398,245.39
2021-03-05,Melilla,7098,390.81
2021-03-05,Murcia,106808,83.67
2021-03-05,Navarra,51628,127.18
2021-03-05,País Vasco,152850,203.51
2021-03-05,La Rioja,27553,74.18
2021-03-06,Andalucía,NA,NA
2021-03-06,Aragón,NA,NA
2021-03-06,Asturias,NA,NA
2021-03-06,Baleares,NA,NA
2021-03-06,Canarias,NA,NA
2021-03-06,Cantabria,NA,NA
2021-03-06,C. La Mancha,NA,NA
2021-03-06,C. León,NA,NA
2021-03-06,Cataluña,NA,NA
2021-03-06,Ceuta,NA,NA
2021-03-06,C. Valenciana,NA,NA
2021-03-06,Extremadura,NA,NA
2021-03-06,Galicia,NA,NA
2021-03-06,Madrid,NA,NA
2021-03-06,Melilla,NA,NA
2021-03-06,Murcia,NA,NA
2021-03-06,Navarra,NA,NA
2021-03-06,País Vasco,NA,NA
2021-03-06,La Rioja,NA,NA
2021-03-07,Andalucía,NA,NA
2021-03-07,Aragón,NA,NA
2021-03-07,Asturias,NA,NA
2021-03-07,Baleares,NA,NA
2021-03-07,Canarias,NA,NA
2021-03-07,Cantabria,NA,NA
2021-03-07,C. La Mancha,NA,NA
2021-03-07,C. León,NA,NA
2021-03-07,Cataluña,NA,NA
2021-03-07,Ceuta,NA,NA
2021-03-07,C. Valenciana,NA,NA
2021-03-07,Extremadura,NA,NA
2021-03-07,Galicia,NA,NA
2021-03-07,Madrid,NA,NA
2021-03-07,Melilla,NA,NA
2021-03-07,Murcia,NA,NA
2021-03-07,Navarra,NA,NA
2021-03-07,País Vasco,NA,NA
2021-03-07,La Rioja,NA,NA
2021-03-08,Andalucía,485175,132.62
2021-03-08,Aragón,107850,162.81
2021-03-08,Asturias,44559,190.36
2021-03-08,Baleares,56438,55.16
2021-03-08,Canarias,42114,110.66
2021-03-08,Cantabria,24975,107.04
2021-03-08,C. La Mancha,170461,79.99
2021-03-08,C. León,207539,127.27
2021-03-08,Cataluña,509596,185.92
2021-03-08,Ceuta,4752,291.35
2021-03-08,C. Valenciana,381728,65.97
2021-03-08,Extremadura,69340,42.43
2021-03-08,Galicia,113164,96.24
2021-03-08,Madrid,596130,236.41
2021-03-08,Melilla,7184,413.94
2021-03-08,Murcia,106983,77.65
2021-03-08,Navarra,51794,125.19
2021-03-08,País Vasco,153596,186.84
2021-03-08,La Rioja,27592,74.18
2021-03-09,Andalucía,485759,126.01
2021-03-09,Aragón,107954,157.28
2021-03-09,Asturias,44662,188.6
2021-03-09,Baleares,56476,54.11
2021-03-09,Canarias,42326,111.87
2021-03-09,Cantabria,25002,100.85
2021-03-09,C. La Mancha,170933,80.33
2021-03-09,C. León,207739,122.23
2021-03-09,Cataluña,509596,185.92
2021-03-09,Ceuta,4767,288.99
2021-03-09,C. Valenciana,382062,63.61
2021-03-09,Extremadura,69404,42.9
2021-03-09,Galicia,113279,90.87
2021-03-09,Madrid,597385,232.16
2021-03-09,Melilla,7184,390.81
2021-03-09,Murcia,107057,74.7
2021-03-09,Navarra,51854,125.04
2021-03-09,País Vasco,153937,182.58
2021-03-09,La Rioja,27606,72.92
2021-03-10,Andalucía,486723,123.05
2021-03-10,Aragón,108122,153.95
2021-03-10,Asturias,44764,183.12
2021-03-10,Baleares,56519,52.72
2021-03-10,Canarias,42548,112.57
2021-03-10,Cantabria,25051,99.47
2021-03-10,C. La Mancha,171509,76.94
2021-03-10,C. León,207977,118.52
2021-03-10,Cataluña,511894,172.26
2021-03-10,Ceuta,4781,284.28
2021-03-10,C. Valenciana,382310,57.66
2021-03-10,Extremadura,69471,44.02
2021-03-10,Galicia,113451,86.98
2021-03-10,Madrid,598859,226.55
2021-03-10,Melilla,7221,404.69
2021-03-10,Murcia,107143,71.29
2021-03-10,Navarra,51911,123.66
2021-03-10,País Vasco,154224,178.73
2021-03-10,La Rioja,27623,71.97
2021-03-11,Andalucía,487818,122.3
2021-03-11,Aragón,108265,151.07
2021-03-11,Asturias,44862,178.92
2021-03-11,Baleares,56621,51.33
2021-03-11,Canarias,42777,115.12
2021-03-11,Cantabria,25095,97.06
2021-03-11,C. La Mancha,172038,78.26
2021-03-11,C. León,208217,116.23
2021-03-11,Cataluña,513120,169.72
2021-03-11,Ceuta,4796,292.53
2021-03-11,C. Valenciana,382610,54.12
2021-03-11,Extremadura,69515,43.83
2021-03-11,Galicia,113616,83.02
2021-03-11,Madrid,600316,225.73
2021-03-11,Melilla,7247,409.31
2021-03-11,Murcia,107238,70.69
2021-03-11,Navarra,51980,120.6
2021-03-11,País Vasco,154579,176.6
2021-03-11,La Rioja,27646,74.81
2021-03-12,Andalucía,488872,122.05
2021-03-12,Aragón,108416,147.58
2021-03-12,Asturias,44999,177.75
2021-03-12,Baleares,56663,48.11
2021-03-12,Canarias,43023,116.84
2021-03-12,Cantabria,25134,96.2
2021-03-12,C. La Mancha,172425,76.2
2021-03-12,C. León,208406,113.77
2021-03-12,Cataluña,514156,166.28
2021-03-12,Ceuta,4802,283.1
2021-03-12,C. Valenciana,382920,50.56
2021-03-12,Extremadura,69589,46.08
2021-03-12,Galicia,113753,77.46
2021-03-12,Madrid,601592,224.84
2021-03-12,Melilla,7281,430.12
2021-03-12,Murcia,107314,69.48
2021-03-12,Navarra,52054,124.12
2021-03-12,País Vasco,154945,175.52
2021-03-12,La Rioja,27360,74.81
2021-03-13,Andalucía,NA,NA
2021-03-13,Aragón,NA,NA
2021-03-13,Asturias,NA,NA
2021-03-13,Baleares,NA,NA
2021-03-13,Canarias,NA,NA
2021-03-13,Cantabria,NA,NA
2021-03-13,C. La Mancha,NA,NA
2021-03-13,C. León,NA,NA
2021-03-13,Cataluña,NA,NA
2021-03-13,Ceuta,NA,NA
2021-03-13,C. Valenciana,NA,NA
2021-03-13,Extremadura,NA,NA
2021-03-13,Galicia,NA,NA
2021-03-13,Madrid,NA,NA
2021-03-13,Melilla,NA,NA
2021-03-13,Murcia,NA,NA
2021-03-13,Navarra,NA,NA
2021-03-13,País Vasco,NA,NA
2021-03-13,La Rioja,NA,NA
2021-03-14,Andalucía,NA,NA
2021-03-14,Aragón,NA,NA
2021-03-14,Asturias,NA,NA
2021-03-14,Baleares,NA,NA
2021-03-14,Canarias,NA,NA
2021-03-14,Cantabria,NA,NA
2021-03-14,C. La Mancha,NA,NA
2021-03-14,C. León,NA,NA
2021-03-14,Cataluña,NA,NA
2021-03-14,Ceuta,NA,NA
2021-03-14,C. Valenciana,NA,NA
2021-03-14,Extremadura,NA,NA
2021-03-14,Galicia,NA,NA
2021-03-14,Madrid,NA,NA
2021-03-14,Melilla,NA,NA
2021-03-14,Murcia,NA,NA
2021-03-14,Navarra,NA,NA
2021-03-14,País Vasco,NA,NA
2021-03-14,La Rioja,NA,NA
2021-03-15,Andalucía,491082,122.41
2021-03-15,Aragón,108693,139.7
2021-03-15,Asturias,45363,177.55
2021-03-15,Baleares,56752,42.98
2021-03-15,Canarias,43531,120.23
2021-03-15,Cantabria,25251,95
2021-03-15,C. La Mancha,172947,72.26
2021-03-15,C. León,208843,107.52
2021-03-15,Cataluña,516327,165.98
2021-03-15,Ceuta,4837,260.68
2021-03-15,C. Valenciana,383362,44.71
2021-03-15,Extremadura,69772,55.45
2021-03-15,Galicia,114239,76.61
2021-03-15,Madrid,603840,223.08
2021-03-15,Melilla,7345,449.78
2021-03-15,Murcia,107466,66.14
2021-03-15,Navarra,52204,126.72
2021-03-15,País Vasco,155799,173.7
2021-03-15,La Rioja,27409,77.34
2021-03-16,Andalucía,491533,123.29
2021-03-16,Aragón,108799,137.04
2021-03-16,Asturias,45472,172.27
2021-03-16,Baleares,56785,43.06
2021-03-16,Canarias,43795,124.64
2021-03-16,Cantabria,25306,97.41
2021-03-16,C. La Mancha,173197,73.1
2021-03-16,C. León,209093,106.35
2021-03-16,Cataluña,517330,158.28
2021-03-16,Ceuta,4856,209.96
2021-03-16,C. Valenciana,383585,43.21
2021-03-16,Extremadura,69875,60.6
2021-03-16,Galicia,114358,76.94
2021-03-16,Madrid,605175,222.53
2021-03-16,Melilla,7394,468.28
2021-03-16,Murcia,107580,68.21
2021-03-16,Navarra,52277,128.4
2021-03-16,País Vasco,156199,173.79
2021-03-16,La Rioja,27415,73.55
2021-03-17,Andalucía,492490,123.9
2021-03-17,Aragón,108940,130.75
2021-03-17,Asturias,45617,171.98
2021-03-17,Baleares,56828,42.28
2021-03-17,Canarias,44041,127.94
2021-03-17,Cantabria,25348,96.37
2021-03-17,C. La Mancha,173417,73.39
2021-03-17,C. León,209333,107.6
2021-03-17,Cataluña,518822,159.6
2021-03-17,Ceuta,4872,211.14
2021-03-17,C. Valenciana,383729,39.03
2021-03-17,Extremadura,69947,62.47
2021-03-17,Galicia,114517,75.42
2021-03-17,Madrid,606753,224.09
2021-03-17,Melilla,7443,490.25
2021-03-17,Murcia,107626,64.46
2021-03-17,Navarra,52376,134.67
2021-03-17,País Vasco,156594,175.2
2021-03-17,La Rioja,27423,67.24
2021-03-18,Andalucía,493578,121.9
2021-03-18,Aragón,109093,125.75
2021-03-18,Asturias,45749,171.69
2021-03-18,Baleares,56881,43.24
2021-03-18,Canarias,44260,129.93
2021-03-18,Cantabria,25398,98.61
2021-03-18,C. La Mancha,173615,72.71
2021-03-18,C. León,209571,107.73
2021-03-18,Cataluña,520263,162.05
2021-03-18,Ceuta,4906,238.27
2021-03-18,C. Valenciana,383907,36.65
2021-03-18,Extremadura,70091,72.21
2021-03-18,Galicia,114694,74.42
2021-03-18,Madrid,608251,225.34
2021-03-18,Melilla,7489,514.53
2021-03-18,Murcia,107683,62.45
2021-03-18,Navarra,52453,138.03
2021-03-18,País Vasco,157008,177.15
2021-03-18,La Rioja,27442,65.66
2021-03-19,Andalucía,NA,NA
2021-03-19,Aragón,NA,NA
2021-03-19,Asturias,NA,NA
2021-03-19,Baleares,NA,NA
2021-03-19,Canarias,NA,NA
2021-03-19,Cantabria,NA,NA
2021-03-19,C. La Mancha,NA,NA
2021-03-19,C. León,NA,NA
2021-03-19,Cataluña,NA,NA
2021-03-19,Ceuta,NA,NA
2021-03-19,C. Valenciana,NA,NA
2021-03-19,Extremadura,NA,NA
2021-03-19,Galicia,NA,NA
2021-03-19,Madrid,NA,NA
2021-03-19,Melilla,NA,NA
2021-03-19,Murcia,NA,NA
2021-03-19,Navarra,NA,NA
2021-03-19,País Vasco,NA,NA
2021-03-19,La Rioja,NA,NA
2021-03-20,Andalucía,NA,NA
2021-03-20,Aragón,NA,NA
2021-03-20,Asturias,NA,NA
2021-03-20,Baleares,NA,NA
2021-03-20,Canarias,NA,NA
2021-03-20,Cantabria,NA,NA
2021-03-20,C. La Mancha,NA,NA
2021-03-20,C. León,NA,NA
2021-03-20,Cataluña,NA,NA
2021-03-20,Ceuta,NA,NA
2021-03-20,C. Valenciana,NA,NA
2021-03-20,Extremadura,NA,NA
2021-03-20,Galicia,NA,NA
2021-03-20,Madrid,NA,NA
2021-03-20,Melilla,NA,NA
